Recorder,StartTime,EndTime,StartTemp,EndTemp,SheetName,Year,species,1,2,3,4,5,6,7,8,9,10,E
Becky Fehn,15:09,16:06,85.8,85.1,28-Jun-11,2011,Little Wood Satyr,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,15:09,16:06,85.8,85.1,28-Jun-11,2011,Orange Sulphur,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,15:09,16:06,85.8,85.1,28-Jun-11,2011,Silver-spotted Skipper,0,0,0,1,0,0,0,0,1,1,0
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Black Swallowtail,0,0,0,0,0,0,0,1,0,1,0
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Cabbage White,2,0,0,0,2,0,0,0,1,0,2
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Clouded Sulphur,0,2,0,0,1,0,0,0,0,0,1
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Common Wood Nymph,0,0,0,0,0,0,0,0,1,0,0
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Eastern Tailed Blue,0,0,0,0,1,0,0,0,1,0,0
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Great Spangled Fritillary,0,0,0,1,0,0,0,1,1,0,1
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Monarch,0,1,0,0,0,0,0,0,0,0,0
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Pearl Crescent,1,0,1,0,0,0,0,0,1,0,0
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Silver-spotted Skipper,0,0,0,6,0,0,0,2,0,1,1
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,1,0,0,1
Backy Fehn,16:11,17:20,97,86.2,7-Jul-11,2011,Viceroy,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Cabbage White,1,5,0,0,0,0,1,0,0,0,1
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Great Spangled Fritillary,0,0,0,0,0,0,0,2,0,0,0
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Monarch,1,1,0,0,0,0,0,0,0,1,0
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Orange Sulphur,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Pearl Crescent,2,1,0,0,0,1,0,0,12,0,3
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Silver-spotted Skipper,0,0,0,1,0,0,0,0,0,0,0
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,14:03,14:39,85.1,83.66,14-Jul-11,2011,Viceroy,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Cabbage White,3,4,0,0,1,0,2,0,0,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Clouded Sulphur,1,1,0,0,0,0,0,0,0,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Common Wood Nymph,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Eastern Tailed Blue,0,0,1,0,0,0,1,0,1,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Great Spangled Fritillary,0,0,0,0,0,1,0,1,0,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Orange Sulphur,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Pearl Crescent,1,4,0,0,0,0,0,1,3,2,2
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Pipevine Swallowtail,0,0,0,0,0,0,0,0,0,0,1
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,14:28,15:42,89.42,89.06,18-Jul-11,2011,Viceroy,0,1,0,0,0,0,0,0,0,1,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Black Swallowtail,0,0,0,0,0,2,0,0,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Cabbage White,2,0,0,0,0,0,0,2,1,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Eastern Tailed Blue,2,3,0,0,0,1,0,1,2,0,2
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Great Spangled Fritillary,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Least Skipper,0,0,0,0,0,2,1,0,0,0,1
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Monarch,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Orange Sulphur,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Pearl Crescent,0,13,0,1,0,2,0,2,1,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Pipevine Swallowtail,0,0,0,1,0,0,0,0,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Silver-spotted Skipper,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Summer Azure,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Eastern Tiger Swallowtail,0,0,0,0,0,1,0,1,0,1,0
Becky Fehn,12:55,14:07,88.16,88.7,28-Jul-11,2011,Viceroy,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Black Swallowtail,0,0,0,1,0,0,0,1,0,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Cabbage White,0,1,0,0,0,1,0,1,0,0,1
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Clouded Sulphur,0,0,0,0,0,0,1,0,0,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Eastern Tailed Blue,0,0,0,1,0,1,0,0,0,4,6
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Least Skipper,1,0,0,0,1,0,1,0,0,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Monarch,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Pearl Crescent,0,2,0,1,0,1,2,1,0,2,2
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Pipevine Swallowtail,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Spicebush Swallowtail,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,14:43,15:20,88.52,88.7,2-Aug-11,2011,Viceroy,0,2,1,0,0,0,0,0,0,0,0
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Black Swallowtail,0,0,0,0,0,0,3,0,0,0,0
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Eastern Tailed Blue,2,1,0,0,1,2,1,0,0,1,6
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Great Spangled Fritillary,0,0,0,0,0,0,0,3,0,0,0
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Least Skipper,0,1,0,0,0,1,0,1,0,1,1
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Monarch,3,0,0,0,1,1,1,0,0,0,1
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Orange Sulphur,0,0,0,0,0,1,0,0,0,0,1
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Pearl Crescent,0,1,0,0,1,2,0,1,0,6,3
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Silver-spotted Skipper,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Eastern Tiger Swallowtail,0,0,0,0,0,1,0,2,0,0,0
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Viceroy,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,13:33,14:27,84.92,79.88,11-Aug-11,2011,Zabulon Skipper,0,0,0,0,0,0,1,0,0,0,0
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Cabbage White,0,0,0,0,0,0,1,0,0,0,0
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Clouded Sulphur,0,0,0,0,0,0,0,0,0,0,1
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Common Wood Nymph,0,0,0,0,1,0,1,0,0,0,0
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Eastern Tailed Blue,3,2,1,0,0,2,0,1,2,5,6
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Least Skipper,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Monarch,0,0,0,1,1,1,0,0,0,0,2
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Pearl Crescent,0,0,1,0,0,1,0,0,0,2,4
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Red-banded Hairstreak,0,0,0,0,0,0,1,0,0,0,0
Becky Fehn,13:23,14:06,91.4,89.06,19-Aug-11,2011,Viceroy,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Cabbage White,0,0,1,0,0,3,0,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Clouded Sulphur,0,0,0,0,1,0,0,0,0,1,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Common Buckeye,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Eastern Tailed Blue,1,2,0,3,0,0,0,0,1,2,4
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Great Spangled Fritillary,0,0,0,0,0,0,1,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Monarch,1,2,0,0,0,1,0,0,0,1,5
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Orange Sulphur,0,0,1,0,0,0,0,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Pearl Crescent,2,3,0,1,0,1,0,0,1,2,4
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Skipper sp.,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Summer Azure,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Viceroy,0,3,0,0,0,1,0,0,1,2,1
Becky Fehn,14:14,15:08,78.98,74.48,22-Aug-11,2011,Zabulon Skipper,0,0,0,0,0,0,1,0,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Black Swallowtail,0,0,0,0,0,0,1,0,0,1,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Common Buckeye,0,0,0,0,0,0,0,0,0,2,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Cabbage White,0,0,0,0,0,0,0,0,0,0,2
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Clouded Sulphur,3,0,0,0,0,0,0,0,0,1,1
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Common Wood Nymph,0,1,0,0,0,0,0,0,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Eastern Tailed Blue,3,1,0,0,0,0,0,0,0,4,6
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Great Spangled Fritillary,0,0,0,0,0,0,0,1,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Least Skipper,0,0,0,0,0,0,1,0,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Monarch,1,0,0,1,0,0,0,0,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Orange Sulphur,8,0,0,0,0,0,0,0,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Pearl Crescent,0,0,2,1,0,0,0,1,1,4,1
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Viceroy,0,2,0,1,0,0,1,0,0,0,0
C. Peugh,14:08,14:49,88.16,85.46,30-Aug-11,2011,Zabulon Skipper,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Cabbage White,0,1,1,1,1,4,1,0,0,2,2
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Clouded Sulphur,1,1,1,1,0,0,0,0,0,1,2
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Common Wood Nymph,0,0,0,0,0,0,0,0,1,0,1
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Eastern Tailed Blue,10,28,1,1,1,12,0,1,5,9,24
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Monarch,7,1,0,0,0,0,0,0,0,0,2
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Orange Sulphur,1,1,0,0,1,0,0,0,0,0,0
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Pearl Crescent,2,2,1,0,2,0,0,5,2,3,19
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Red Admiral,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Silver-spotted Skipper,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,12:53,13:39,72.32,74.48,7-Sep-11,2011,Viceroy,0,1,0,0,0,0,0,0,1,1,1
Becky Fehn,13:02,13:43,57.56,62.96,16-Sep-11,2011,Clouded Sulphur,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,13:02,13:43,57.56,62.96,16-Sep-11,2011,Eastern Tailed Blue,0,0,1,0,0,0,0,0,0,1,1
Becky Fehn,13:02,13:43,57.56,62.96,16-Sep-11,2011,Monarch,1,0,0,0,0,1,0,0,0,0,1
Becky Fehn,13:02,13:43,57.56,62.96,16-Sep-11,2011,Pearl Crescent,1,0,0,0,0,0,0,0,0,5,4
Becky Fehn,13:02,13:43,57.56,62.96,16-Sep-11,2011,Spicebush Swallowtail,0,0,0,0,1,0,0,0,0,0,0
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Clouded Sulphur,1,2,0,0,1,0,0,0,1,4,4
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Common Buckeye,0,0,0,0,0,0,0,0,0,1,1
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Eastern Tailed Blue,3,1,0,0,0,2,1,0,0,3,8
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Monarch,0,0,0,1,1,1,0,2,0,0,0
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Orange Sulphur,0,1,0,0,1,0,0,0,0,2,1
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Pearl Crescent,0,2,0,1,0,3,0,0,0,3,2
Corine Peugh,13:00,13:48,76.82,78.62,21-Sep-11,2011,Viceroy,0,0,0,0,1,0,0,0,0,0,0
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Cabbage White,0,0,0,0,0,0,0,0,1,1,0
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Clouded Sulphur,4,0,0,0,1,1,0,0,0,2,1
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Common Buckeye,0,0,0,0,0,0,0,0,0,2,1
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Eastern Tailed Blue,1,0,0,0,3,1,0,0,1,6,2
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Monarch,1,1,1,1,0,1,0,0,0,2,2
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Orange Sulphur,0,0,0,0,0,0,0,0,0,2,2
Corine Peugh,13:15,14:07,72.68,71.06,27-Sep-11,2011,Pearl Crescent,1,0,0,1,0,0,0,0,0,1,2
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Cabbage White,1,0,0,0,0,0,0,0,0,0,0
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Clouded Sulphur,0,2,1,1,1,2,0,0,1,6,4
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Eastern Tailed Blue,1,0,1,0,0,0,0,0,0,0,2
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Orange Sulphur,0,1,0,0,0,1,0,0,0,0,1
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Pearl Crescent,0,0,0,0,0,0,0,2,1,1,0
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Question Mark,0,0,0,0,0,0,1,0,0,0,0
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Red Admiral,1,0,0,0,1,0,1,0,1,0,1
Corine Peugh,15:17,15:56,84.2,84.7,3-May-12,2012,Spring Azure,0,1,0,0,0,0,0,0,0,0,0
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Cabbage White,2,1,1,1,0,0,0,0,0,2,0
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Clouded Sulphur,0,0,2,0,0,0,0,0,1,0,0
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Least Skipper,0,0,0,0,0,0,0,2,0,0,0
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Monarch,0,0,0,0,0,1,0,0,0,0,0
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Pearl Crescent,1,1,1,0,0,2,0,1,2,0,1
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Silver-spotted Skipper,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,11:17,11:39,61.9,63.6,10-May-12,2012,Zabulon Skipper,0,0,0,2,0,0,0,0,0,0,0
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Cabbage White,0,1,0,0,0,0,0,0,0,1,3
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Clouded Sulphur,2,0,0,0,1,0,0,0,0,0,3
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Eastern Tailed Blue,0,0,0,0,0,0,0,0,0,0,6
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Little Wood Satyr,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Meadow Fritillary,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Pearl Crescent,0,8,1,0,0,0,1,0,0,1,0
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Silver-spotted Skipper,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,15:14,15:38,74.4,73.5,17-May-12,2012,Zabulon Skipper,0,0,0,0,1,0,5,0,0,0,0
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Cabbage White,5,2,3,0,0,3,0,0,2,1,3
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Eastern Tailed Blue,0,0,0,1,0,0,0,1,0,0,1
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Little Wood Satyr,1,0,0,1,0,0,0,0,0,0,0
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Orange Sulphur,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Pearl Crescent,2,1,0,0,1,1,0,0,0,0,1
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Spicebush Swallowtail,0,0,0,0,0,0,0,0,0,2,0
Becky Fehn,13:20,13:44,81.9,83.2,24-May-12,2012,Zabulon Skipper,2,0,0,0,1,1,0,0,0,1,0
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Cabbage White,4,1,0,0,1,1,0,0,1,1,3
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Clouded Sulphur,2,3,0,0,0,0,0,0,0,1,1
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Common Buckeye,0,0,0,0,0,0,0,0,0,2,0
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Eastern Tailed Blue,0,0,0,0,1,0,0,0,0,0,2
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Orange Sulphur,0,4,0,0,1,0,0,0,0,0,1
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Pipevine Swallowtail,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,13:28,14:07,86.1,86.2,14-Jun-12,2012,Zabulon Skipper,0,0,0,0,1,0,1,0,0,0,0
Becky Fehn,14:07,14:43,95.5,96.8,19-Jun-12,2012,Cabbage White,4,1,0,2,0,1,0,0,0,0,0
Becky Fehn,14:07,14:43,95.5,96.8,19-Jun-12,2012,Clouded Sulphur,1,0,0,0,0,0,0,0,0,1,2
Becky Fehn,14:07,14:43,95.5,96.8,19-Jun-12,2012,Eastern Tailed Blue,0,1,0,0,0,0,0,0,1,1,1
Becky Fehn,14:07,14:43,95.5,96.8,19-Jun-12,2012,Great Spangled Fritillary,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,14:07,14:43,95.5,96.8,19-Jun-12,2012,Monarch,1,0,0,0,0,0,0,2,1,0,0
Becky Fehn,14:07,14:43,95.5,96.8,19-Jun-12,2012,Orange Sulphur,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Cabbage White,3,1,0,0,2,1,0,0,0,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Clouded Sulphur,2,4,0,0,0,0,0,0,0,1,3
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Eastern Tailed Blue,0,0,0,0,1,0,0,0,1,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Great Spangled Fritillary,0,0,0,0,1,0,0,0,0,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Least Skipper,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Monarch,2,1,0,0,1,1,0,0,0,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Orange Sulphur,1,0,0,0,1,1,0,0,0,0,1
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Pearl Crescent,1,2,0,0,0,0,0,2,3,0,1
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Silver-spotted Skipper,1,0,0,0,0,0,0,0,0,0,0
Becky Fehn,14:15,14:45,80,75.1,26-Jun-12,2012,Viceroy,0,0,0,0,0,0,0,0,3,0,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Cabbage White,2,0,0,0,0,0,1,1,0,1,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Clouded Sulphur,0,1,1,0,1,0,0,0,0,0,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Eastern Tailed Blue,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Great Spangled Fritillary,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Orange Sulphur,1,1,1,0,0,0,0,0,0,2,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Pearl Crescent,1,1,1,0,1,0,0,3,3,0,2
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Silver-spotted Skipper,0,0,0,0,0,0,0,1,0,1,0
Becky Fehn,14:18,14:47,96,98.7,2-Jul-12,2012,Viceroy,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Black Swallowtail,0,0,0,0,0,0,2,0,0,0,0
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Cabbage White,1,0,0,0,0,0,3,4,1,0,1
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Clouded Sulphur,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Eastern Tailed Blue,0,1,0,0,0,0,0,0,1,0,2
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Monarch,0,0,1,0,0,0,0,0,1,0,0
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Orange Sulphur,0,2,0,1,0,0,0,0,1,0,1
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Pearl Crescent,0,0,0,0,0,0,1,0,1,1,0
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Spicebush Swallowtail,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,12:58,13:35,93.5,90.4,12-Jul-12,2012,Eastern Tiger Swallowtail,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,13:10,13:28,96.1,92.3,17-Jul-12,2012,Cabbage White,0,0,0,0,0,0,0,2,0,0,0
Becky Fehn,13:10,13:28,96.1,92.3,17-Jul-12,2012,Clouded Sulphur,3,0,0,0,0,0,0,0,0,0,1
Becky Fehn,13:10,13:28,96.1,92.3,17-Jul-12,2012,Eastern Tailed Blue,0,0,0,0,0,0,0,1,0,0,1
Becky Fehn,13:10,13:28,96.1,92.3,17-Jul-12,2012,Orange Sulphur,0,0,0,0,2,0,0,0,0,0,0
Becky Fehn,13:10,13:28,96.1,92.3,17-Jul-12,2012,Pearl Crescent,4,2,0,1,0,0,0,0,0,0,0
Becky Fehn,13:10,13:28,96.1,92.3,17-Jul-12,2012,Viceroy,0,0,0,0,0,0,0,0,1,0,0
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Black Swallowtail,0,0,0,0,0,0,0,0,0,1,0
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Cabbage White,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Clouded Sulphur,1,0,0,1,0,0,0,0,0,1,0
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Eastern Tailed Blue,2,1,0,1,0,0,0,0,0,0,3
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Great Spangled Fritillary,0,0,0,0,0,0,0,1,0,0,0
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Monarch,0,1,0,0,0,0,0,0,0,0,2
Becky Fehn,16:09,16:33,92.1,87.7,25-Jul-12,2012,Orange Sulphur,1,0,0,0,0,1,0,0,0,0,3
